X-axis,Y-axis,Yaw
2.5381899890489876,14.014655727194622,-1.7500807811371986
2.3599328363779932,13.031061546877027,-1.7500647924473052
2.181691409670748,12.047464514151216,-1.750064790228494
2.0034499851753935,11.063867481192574,-1.750064790582277
1.8252085604472086,10.080270448932424,-1.750009889764377
1.6470211362466216,9.096663632430136,-1.7499760778261666
1.4688669698080048,8.113050791667774,-1.7499760753582714
1.290712805581279,7.129437949275598,-1.7499760752121034
1.112558641587384,6.145825107349083,-1.749924875113345
0.9344548388617113,5.1622031449805945,-1.7499095280363675
0.7563661315944046,4.178578447783366,-1.7499095281707486
0.5782774244435132,3.194953751983121,-1.7498769542742685
0.40022075758315623,2.2113232540432364,-1.7498581552179664
