X-axis,Y-axis
-303.71292597369757,555.5005666683428
-303.99963612656575,554.5429494183045
-304.28634627652355,553.5853321687318
-304.57305642636493,552.6277149196249
-304.85976657329593,551.6700976695865
-305.14647672197316,550.7124804172199
-305.43318686797284,549.7548631648533
-305.71989701350685,548.7972459131852
-306.0066071585752,547.8396286598872
-306.29277034150437,546.8818482686765
-306.577480722568,545.9236345603131
-306.8621911025839,544.9654208514839
-307.14690148155205,544.007207141025
-307.4316118597053,543.0489934314974
-307.71632223471534,542.0907797198743
-308.00103261112235,541.1325660089497
-308.28574298659805,540.1743522968609
-308.57045335893054,539.2161385831423
-308.8551637325436,538.2579248698894
-309.13987410534173,537.2997111571021
-309.42331954219844,536.3411227732431
-309.70639382698573,535.3824244532734
-309.98946811258793,534.423726132838
-310.27254239690956,533.465027811937
-310.55561668018345,532.5063294908032
-310.83869096217677,531.5476311710663
-311.12176524300594,530.5889328483026
-311.40483952255454,529.6302345250733
-311.68791380291805,528.6715362030081
-311.97046292130835,527.7126832844224
-312.2519531787839,526.7535186714958
-312.5334434345132,525.794354054844
-312.8149336889619,524.8351894386578
-313.0964239437599,523.8760248210747
-313.37791419692803,522.9168602030259
-313.6594044485828,521.957695584977
-313.94089470093604,520.9985309659969
-314.2209454745753,520.0389456434641
-314.50029189209454,519.0791544639505
-314.7796383101959,518.1193632835057
-315.0589847259689,517.1595721039921
-315.3383311419748,516.1997809235472
-315.61391291115433,515.2389095409308
-315.8859589191852,514.2770236318465
-316.120993307326,513.3059576828964
-316.3215254310053,512.3266633444
-316.5089708289597,511.3449124796316
-316.67648230376653,510.3594311568886
-316.839224664378,509.373253879603
-316.96032224898227,508.38099942193367
-317.08141983137466,507.3887449624017
-317.1817906885408,506.3946341024712
-317.2389498789562,505.39665295835584
-317.2961090677418,504.3986718156375
-317.32896901876666,503.4003941130359
-317.29618288739584,502.401315233903
-317.26339675474446,501.40223635546863
-317.2122540761484,500.40496887196787
-317.0491345691262,499.41875106445514
-316.88601506419946,498.4325332567096
-316.7026131832972,497.4517762886826
-316.34851706575137,496.51697712624446
-315.9944209471578,495.58217796473764
-315.5689899921417,494.6874388116412
-314.9550950587727,493.8985366995912
-314.34120012493804,493.1096345889382
-313.5649829021422,492.50988543988205
-312.6920388462022,492.0228513518814
-311.81909479177557,491.53581726690754
